Time,root.test.d5.s1,root.test.d5.s2,root.test.d5.s3
2021-06-10 16:52:24,562,730.6,1292.6
2021-06-10 16:52:27,539,700.7,1239.7
2021-06-10 16:52:39,539,700.7,1239.7
2021-06-10 16:52:49,545,708.5,1253.5
2021-06-10 16:53:06,543,705.9,1248.9
2021-06-10 16:53:16,553,718.9,1271.9
2021-06-10 16:53:19,573,744.9,1317.9
2021-06-10 16:53:21,573,744.9,1317.9
2021-06-10 16:53:23,570,741.0,1311.0
2021-06-10 16:53:29,570,741.0,1311.0
2021-06-10 16:53:31,558,725.4,1283.4
2021-06-10 16:53:33,558,725.4,1283.4
2021-06-10 16:53:35,558,725.4,1283.4
2021-06-10 16:53:38,542,704.6,1246.6
2021-06-10 16:53:40,542,704.6,1246.6
2021-06-10 16:53:42,523,679.9,1202.9
2021-06-10 16:53:44,523,679.9,1202.9
2021-06-10 16:53:47,523,679.9,1202.9
2021-06-10 16:53:53,537,698.1,1235.1
2021-06-10 16:53:55,543,705.9,1248.9
2021-06-10 16:53:57,543,705.9,1248.9
2021-06-10 16:53:59,543,705.9,1248.9
2021-06-10 16:54:02,527,685.1,1212.1
2021-06-10 16:54:04,527,685.1,1212.1
2021-06-10 18:11:40,528,686.4,1214.4
2021-06-10 18:11:42,554,720.2,1274.2
2021-06-10 18:11:44,554,720.2,1274.2
2021-06-10 18:11:46,554,720.2,1274.2
2021-06-10 18:11:48,549,713.7,1262.7
2021-06-10 18:11:51,549,713.7,1262.7
2021-06-10 18:11:53,549,713.7,1262.7
2021-06-10 18:11:55,552,717.6,1269.6
2021-06-10 18:11:57,552,717.6,1269.6
2021-06-10 18:11:59,552,717.6,1269.6
2021-06-10 18:12:02,568,738.4,1306.4
2021-06-10 18:12:04,568,738.4,1306.4
2021-06-10 18:12:06,568,738.4,1306.4
2021-06-10 18:12:11,588,764.4,1352.4
2021-06-10 18:12:14,556,722.8,1278.8
2021-06-10 18:12:16,556,722.8,1278.8
2021-06-10 18:12:18,556,722.8,1278.8
2021-06-10 18:12:20,536,696.8,1232.8
2021-06-10 18:12:23,536,696.8,1232.8
2021-06-10 18:12:25,526,683.8,1209.8
2021-06-10 18:12:27,526,683.8,1209.8
2021-06-10 18:12:29,526,683.8,1209.8
2021-06-10 18:12:31,553,718.9,1271.9
2021-06-10 18:12:34,553,718.9,1271.9
2021-06-10 18:12:36,553,718.9,1271.9
2021-06-10 18:12:38,557,724.1,1281.1
2021-06-10 18:12:40,557,724.1,1281.1
2021-06-10 18:12:42,557,724.1,1281.1
2021-06-10 18:12:45,607,789.1,1396.1
2021-06-10 18:12:47,607,789.1,1396.1
2021-06-10 18:12:49,607,789.1,1396.1
2021-06-10 18:12:51,578,751.4,1329.4
2021-06-10 18:12:54,578,751.4,1329.4
2021-06-10 18:12:56,561,729.3,1290.3
2021-06-10 18:13:01,561,729.3,1290.3
2021-06-10 18:13:04,543,705.9,1248.9
2021-06-10 18:13:06,543,705.9,1248.9
2021-06-10 18:13:09,534,694.2,1228.2
2021-06-10 18:13:11,534,694.2,1228.2
2021-06-10 18:13:13,534,694.2,1228.2
2021-06-10 18:13:15,547,711.1,1258.1
2021-06-10 18:13:18,547,711.1,1258.1
2021-06-10 18:13:20,547,711.1,1258.1
2021-06-10 18:13:22,548,712.4,1260.4
2021-06-10 18:13:24,548,712.4,1260.4
2021-06-10 18:13:26,534,694.2,1228.2
2021-06-10 18:13:29,534,694.2,1228.2
2021-06-10 18:13:31,534,694.2,1228.2
2021-06-10 18:13:33,540,702.0,1242.0
2021-06-10 18:13:35,540,702.0,1242.0
2021-06-10 18:13:37,540,702.0,1242.0
2021-06-10 18:13:40,534,694.2,1228.2
2021-06-10 18:13:42,534,694.2,1228.2
2021-06-10 18:13:44,534,694.2,1228.2
2021-06-10 18:13:46,525,682.5,1207.5
2021-06-10 18:13:49,525,682.5,1207.5
2021-06-10 18:13:51,525,682.5,1207.5
2021-06-10 18:13:53,541,703.3,1244.3
2021-06-10 18:13:55,541,703.3,1244.3
2021-06-10 18:13:57,541,703.3,1244.3
2021-06-10 18:14:00,541,703.3,1244.3
2021-06-10 18:14:02,541,703.3,1244.3
2021-06-10 18:14:04,536,696.8,1232.8
2021-06-10 18:14:06,536,696.8,1232.8
2021-06-10 18:14:09,536,696.8,1232.8
2021-06-10 18:14:11,541,703.3,1244.3
2021-06-10 18:14:19,544,707.2,1251.2
2021-06-10 18:14:23,544,707.2,1251.2
2021-06-10 18:14:29,534,694.2,1228.2
2021-06-10 18:14:31,534,694.2,1228.2
2021-06-10 18:14:33,534,694.2,1228.2
2021-06-10 18:14:35,552,717.6,1269.6
2021-06-10 18:14:38,552,717.6,1269.6
2021-06-10 18:14:40,552,717.6,1269.6
2021-06-10 18:14:42,553,718.9,1271.9
2021-06-10 18:14:44,553,718.9,1271.9
2021-06-10 18:14:46,582,756.6,1338.6
2021-06-10 18:14:49,582,756.6,1338.6
2021-06-10 18:14:51,582,756.6,1338.6
2021-06-10 18:14:53,563,731.9,1294.9
2021-06-10 18:14:58,563,731.9,1294.9
2021-06-10 18:15:01,580,754.0,1334.0
2021-06-10 18:15:03,580,754.0,1334.0
2021-06-10 18:15:05,604,785.2,1389.2
2021-06-10 18:15:10,604,785.2,1389.2
2021-06-10 18:15:13,632,821.6,1453.6
2021-06-10 18:15:15,632,821.6,1453.6
2021-06-10 18:15:17,632,821.6,1453.6
2021-06-10 18:15:19,573,744.9,1317.9
2021-06-10 18:15:21,573,744.9,1317.9
2021-06-10 18:15:24,565,734.5,1299.5
2021-06-10 18:15:26,565,734.5,1299.5
2021-06-10 18:15:28,565,734.5,1299.5
2021-06-10 18:15:31,544,707.2,1251.2
2021-06-10 18:15:33,544,707.2,1251.2
2021-06-10 18:15:35,544,707.2,1251.2
2021-06-10 18:15:37,547,711.1,1258.1
2021-06-10 18:15:39,547,711.1,1258.1
2021-06-10 18:15:42,547,711.1,1258.1
2021-06-10 18:15:44,545,708.5,1253.5
2021-06-10 18:15:46,545,708.5,1253.5
2021-06-10 18:15:48,543,705.9,1248.9
2021-06-10 18:15:50,543,705.9,1248.9
2021-06-10 18:15:53,543,705.9,1248.9
2021-06-10 18:15:55,523,679.9,1202.9
2021-06-10 18:15:57,523,679.9,1202.9
2021-06-10 18:15:59,523,679.9,1202.9
2021-06-10 18:16:02,558,725.4,1283.4
2021-06-10 18:16:04,558,725.4,1283.4
2021-06-10 18:16:06,558,725.4,1283.4
2021-06-10 18:16:08,559,726.7,1285.7
2021-06-10 18:16:10,559,726.7,1285.7
2021-06-10 18:16:13,581,755.3,1336.3
2021-06-10 18:16:15,581,755.3,1336.3
2021-06-10 18:16:17,581,755.3,1336.3
2021-06-10 18:16:19,545,708.5,1253.5
2021-06-10 18:16:28,541,703.3,1244.3
2021-06-10 18:16:30,541,703.3,1244.3
2021-06-10 18:16:32,537,698.1,1235.1
2021-06-10 18:16:34,537,698.1,1235.1
2021-06-10 18:16:37,537,698.1,1235.1
2021-06-10 18:16:39,548,712.4,1260.4
2021-06-10 18:16:41,548,712.4,1260.4
2021-06-10 18:16:43,548,712.4,1260.4
2021-06-10 18:16:45,535,695.5,1230.5
2021-06-10 18:16:48,535,695.5,1230.5
2021-06-10 18:16:50,545,708.5,1253.5
2021-06-10 18:16:53,545,708.5,1253.5
2021-06-10 18:16:55,545,708.5,1253.5
2021-06-10 18:16:57,543,705.9,1248.9
2021-06-10 18:17:00,543,705.9,1248.9
2021-06-10 18:17:02,521,677.3,1198.3
2021-06-10 18:17:04,521,677.3,1198.3
2021-06-10 18:17:06,521,677.3,1198.3
2021-06-10 18:17:09,533,692.9,1225.9
2021-06-10 18:17:11,533,692.9,1225.9
2021-06-10 18:17:13,533,692.9,1225.9
2021-06-10 18:17:15,552,717.6,1269.6
2021-06-10 18:17:17,552,717.6,1269.6
2021-06-10 18:17:20,552,717.6,1269.6
2021-06-10 18:17:22,536,696.8,1232.8
2021-06-10 18:17:28,546,709.8,1255.8
2021-06-10 18:17:30,546,709.8,1255.8
2021-06-10 18:17:32,546,709.8,1255.8
2021-06-10 18:17:34,568,738.4,1306.4
2021-06-10 18:17:37,568,738.4,1306.4
2021-06-10 18:17:39,594,772.2,1366.2
2021-06-10 18:17:41,594,772.2,1366.2
2021-06-10 18:17:43,594,772.2,1366.2
2021-06-10 18:17:46,597,776.1,1373.1
2021-06-10 18:17:48,597,776.1,1373.1
2021-06-10 18:17:50,597,776.1,1373.1
2021-06-10 18:17:52,560,728.0,1288.0
2021-06-10 18:17:54,560,728.0,1288.0
2021-06-10 18:17:57,560,728.0,1288.0
2021-06-10 18:17:59,563,731.9,1294.9
2021-06-10 18:18:01,563,731.9,1294.9
2021-06-10 18:18:05,563,731.9,1294.9
2021-06-10 18:18:07,533,692.9,1225.9
2021-06-10 18:18:09,533,692.9,1225.9
2021-06-10 18:18:11,539,700.7,1239.7
2021-06-10 18:18:13,539,700.7,1239.7
2021-06-10 18:18:16,539,700.7,1239.7
2021-06-10 18:18:18,590,767.0,1357.0
2021-06-10 18:18:21,590,767.0,1357.0
2021-06-10 18:18:23,548,712.4,1260.4
2021-06-10 18:18:25,548,712.4,1260.4
2021-06-10 18:18:28,548,712.4,1260.4
2021-06-10 18:18:30,526,683.8,1209.8
2021-06-10 18:18:32,526,683.8,1209.8
2021-06-10 18:18:34,537,698.1,1235.1
2021-06-10 18:18:37,537,698.1,1235.1
2021-06-10 18:18:39,537,698.1,1235.1
2021-06-10 18:18:41,535,695.5,1230.5
2021-06-10 18:18:47,544,707.2,1251.2
2021-06-10 18:18:49,544,707.2,1251.2
2021-06-10 18:18:51,544,707.2,1251.2
2021-06-10 18:18:54,523,679.9,1202.9
2021-06-10 18:18:56,523,679.9,1202.9
2021-06-10 18:18:59,523,679.9,1202.9
2021-06-10 18:19:01,529,687.7,1216.7
2021-06-10 18:19:03,529,687.7,1216.7
2021-06-10 18:19:05,536,696.8,1232.8
2021-06-10 18:19:08,536,696.8,1232.8
2021-06-10 18:19:10,536,696.8,1232.8
2021-06-10 18:19:12,528,686.4,1214.4
2021-06-10 18:19:14,528,686.4,1214.4
2021-06-10 18:19:16,528,686.4,1214.4
2021-06-10 18:19:19,520,676.0,1196.0
2021-06-10 18:19:21,520,676.0,1196.0
2021-06-10 18:19:27,521,677.3,1198.3
2021-06-10 18:19:29,521,677.3,1198.3
2021-06-10 18:19:31,534,694.2,1228.2
2021-06-10 18:19:33,534,694.2,1228.2
2021-06-10 18:19:36,534,694.2,1228.2
2021-06-10 18:19:38,522,678.6,1200.6
2021-06-10 18:19:40,522,678.6,1200.6
2021-06-10 18:19:42,529,687.7,1216.7
2021-06-10 18:19:44,529,687.7,1216.7
2021-06-10 18:19:47,529,687.7,1216.7
2021-06-10 18:19:49,531,690.3,1221.3
2021-06-10 18:19:51,531,690.3,1221.3
2021-06-10 18:19:53,531,690.3,1221.3
2021-06-10 18:19:56,535,695.5,1230.5
2021-06-10 18:19:58,535,695.5,1230.5
2021-06-10 18:20:00,535,695.5,1230.5
2021-06-10 18:20:02,569,739.7,1308.7
2021-06-10 18:20:04,569,739.7,1308.7
2021-06-10 18:20:08,572,743.6,1315.6
2021-06-10 18:20:10,572,743.6,1315.6
2021-06-10 18:20:12,572,743.6,1315.6
2021-06-10 18:20:14,594,772.2,1366.2
2021-06-10 18:20:16,594,772.2,1366.2
2021-06-10 18:20:19,594,772.2,1366.2
2021-06-10 18:20:21,630,819.0,1449.0
2021-06-10 18:20:23,630,819.0,1449.0
2021-06-10 18:20:25,581,755.3,1336.3
2021-06-10 18:20:27,581,755.3,1336.3
2021-06-10 18:20:30,581,755.3,1336.3
2021-06-10 18:20:32,539,700.7,1239.7
2021-06-10 18:20:34,539,700.7,1239.7
2021-06-10 18:20:36,539,700.7,1239.7
2021-06-10 18:20:39,526,683.8,1209.8
2021-06-10 18:20:41,526,683.8,1209.8
2021-06-10 18:20:43,526,683.8,1209.8
2021-06-10 18:20:45,515,669.5,1184.5
2021-06-10 18:20:47,515,669.5,1184.5
2021-06-10 18:20:50,515,669.5,1184.5
2021-06-10 18:20:52,533,692.9,1225.9
2021-06-10 18:20:54,533,692.9,1225.9
2021-06-10 18:20:56,534,694.2,1228.2
2021-06-10 18:20:58,534,694.2,1228.2
2021-06-10 18:21:01,534,694.2,1228.2
2021-06-10 18:21:03,541,703.3,1244.3
2021-06-10 18:21:05,541,703.3,1244.3
2021-06-10 18:21:07,541,703.3,1244.3
2021-06-10 18:21:10,514,668.2,1182.2
2021-06-10 18:21:12,514,668.2,1182.2
2021-06-10 18:21:14,514,668.2,1182.2
2021-06-10 18:21:16,590,767.0,1357.0
2021-06-10 18:21:18,590,767.0,1357.0
2021-06-10 18:21:21,582,756.6,1338.6
2021-06-10 18:21:24,582,756.6,1338.6
2021-06-10 18:21:26,582,756.6,1338.6
2021-06-10 18:21:28,545,708.5,1253.5
2021-06-10 18:21:31,545,708.5,1253.5
2021-06-10 18:21:33,537,698.1,1235.1
2021-06-10 18:21:35,537,698.1,1235.1
2021-06-10 18:21:37,537,698.1,1235.1
2021-06-10 18:21:40,523,679.9,1202.9
2021-06-10 18:21:42,523,679.9,1202.9
2021-06-10 18:21:44,523,679.9,1202.9
2021-06-10 18:21:46,537,698.1,1235.1
2021-06-10 18:21:48,537,698.1,1235.1
2021-06-10 18:21:51,537,698.1,1235.1
2021-06-10 18:21:53,544,707.2,1251.2
2021-06-10 18:21:55,544,707.2,1251.2
2021-06-10 18:21:57,544,707.2,1251.2
2021-06-10 18:22:00,523,679.9,1202.9
2021-06-10 18:22:02,523,679.9,1202.9
2021-06-10 18:22:04,538,699.4,1237.4
2021-06-10 18:22:06,538,699.4,1237.4
2021-06-10 18:22:08,538,699.4,1237.4
2021-06-10 18:22:11,539,700.7,1239.7
2021-06-10 18:22:13,539,700.7,1239.7
2021-06-10 18:22:15,539,700.7,1239.7
2021-06-10 18:22:17,560,728.0,1288.0
2021-06-10 18:22:20,560,728.0,1288.0
2021-06-10 18:22:22,560,728.0,1288.0
2021-06-10 18:22:24,582,756.6,1338.6
2021-06-10 18:22:31,582,756.6,1338.6
2021-06-10 18:22:33,579,752.7,1331.7
2021-06-10 18:22:35,564,733.2,1297.2
2021-06-10 18:22:38,564,733.2,1297.2
2021-06-10 18:22:40,564,733.2,1297.2
2021-06-10 18:22:42,544,707.2,1251.2
2021-06-10 18:22:44,544,707.2,1251.2
2021-06-10 18:22:47,544,707.2,1251.2
2021-06-10 18:22:49,538,699.4,1237.4
2021-06-10 18:22:51,538,699.4,1237.4
2021-06-10 18:22:53,543,705.9,1248.9
2021-06-10 18:22:55,543,705.9,1248.9
2021-06-10 18:22:58,543,705.9,1248.9
2021-06-10 18:23:00,538,699.4,1237.4
2021-06-10 18:23:02,538,699.4,1237.4
2021-06-10 18:23:07,538,699.4,1237.4
2021-06-10 18:23:10,538,699.4,1237.4
2021-06-10 18:23:12,567,737.1,1304.1
2021-06-10 18:23:14,567,737.1,1304.1
2021-06-10 18:23:16,567,737.1,1304.1
2021-06-10 18:23:18,605,786.5,1391.5
2021-06-10 18:23:21,605,786.5,1391.5
2021-06-10 18:23:23,605,786.5,1391.5
2021-06-10 18:23:25,582,756.6,1338.6
2021-06-10 18:23:30,569,739.7,1308.7
2021-06-10 18:23:36,569,739.7,1308.7
2021-06-10 18:23:38,533,692.9,1225.9
2021-06-10 18:23:40,533,692.9,1225.9
2021-06-10 18:23:42,538,699.4,1237.4
2021-06-10 18:23:45,538,699.4,1237.4
2021-06-10 18:23:47,538,699.4,1237.4
2021-06-10 18:23:49,538,699.4,1237.4
2021-06-10 18:23:55,540,702.0,1242.0
2021-06-10 18:23:57,540,702.0,1242.0
2021-06-10 18:24:00,540,702.0,1242.0
2021-06-10 18:24:02,551,716.3,1267.3
2021-06-10 18:24:05,551,716.3,1267.3
2021-06-10 18:24:07,530,689.0,1219.0
2021-06-10 18:24:09,530,689.0,1219.0
2021-06-10 18:24:12,530,689.0,1219.0
2021-06-10 18:24:14,536,696.8,1232.8
2021-06-10 18:24:16,536,696.8,1232.8
2021-06-10 18:24:18,536,696.8,1232.8
2021-06-10 18:24:20,539,700.7,1239.7
2021-06-10 18:24:23,539,700.7,1239.7
2021-06-10 18:24:25,539,700.7,1239.7
2021-06-10 18:24:27,533,692.9,1225.9
2021-06-10 18:24:29,533,692.9,1225.9
2021-06-10 18:24:32,560,728.0,1288.0
2021-06-10 18:24:41,573,744.9,1317.9
2021-06-10 18:24:43,573,744.9,1317.9
2021-06-10 18:24:45,612,795.6,1407.6
2021-06-10 18:24:48,612,795.6,1407.6
2021-06-10 18:24:50,612,795.6,1407.6
2021-06-10 18:24:52,545,708.5,1253.5
2021-06-10 18:24:54,545,708.5,1253.5
2021-06-10 18:24:57,544,707.2,1251.2
2021-06-10 18:24:59,544,707.2,1251.2
2021-06-10 18:25:01,544,707.2,1251.2
2021-06-10 18:25:03,533,692.9,1225.9
2021-06-10 18:25:05,533,692.9,1225.9
2021-06-10 18:25:08,533,692.9,1225.9
2021-06-10 18:25:10,549,713.7,1262.7
2021-06-10 18:25:12,549,713.7,1262.7
2021-06-10 18:25:14,549,713.7,1262.7
2021-06-10 18:25:17,529,687.7,1216.7
2021-06-10 18:25:19,529,687.7,1216.7
2021-06-10 18:25:21,529,687.7,1216.7
2021-06-10 18:25:23,530,689.0,1219.0
2021-06-10 18:25:30,546,709.8,1255.8
2021-06-10 18:25:32,546,709.8,1255.8
2021-06-10 18:25:34,545,708.5,1253.5
2021-06-10 18:25:36,545,708.5,1253.5
2021-06-10 18:25:38,545,708.5,1253.5
2021-06-10 18:25:41,529,687.7,1216.7
2021-06-10 18:25:43,529,687.7,1216.7
2021-06-10 18:25:45,529,687.7,1216.7
2021-06-10 18:25:47,533,692.9,1225.9
2021-06-10 18:25:50,533,692.9,1225.9
2021-06-10 18:25:52,533,692.9,1225.9
2021-06-10 18:25:54,527,685.1,1212.1
2021-06-10 18:25:56,527,685.1,1212.1
2021-06-10 18:25:58,527,685.1,1212.1
2021-06-10 18:26:01,530,689.0,1219.0
2021-06-10 18:26:03,530,689.0,1219.0
2021-06-10 18:26:05,532,691.6,1223.6
2021-06-10 18:26:07,532,691.6,1223.6
2021-06-10 18:26:09,532,691.6,1223.6
2021-06-10 18:26:12,570,741.0,1311.0
2021-06-10 18:26:14,570,741.0,1311.0
2021-06-10 18:26:16,570,741.0,1311.0
2021-06-10 18:26:18,607,789.1,1396.1
2021-06-10 18:26:21,607,789.1,1396.1
2021-06-10 18:26:23,607,789.1,1396.1
2021-06-10 18:26:28,583,757.9,1340.9
2021-06-10 18:26:30,566,735.8,1301.8
2021-06-10 18:26:33,566,735.8,1301.8
2021-06-10 18:26:35,566,735.8,1301.8
2021-06-10 18:26:37,535,695.5,1230.5
2021-06-10 18:26:39,535,695.5,1230.5
2021-06-10 18:26:41,535,695.5,1230.5
2021-06-10 18:26:45,553,718.9,1271.9
2021-06-10 18:26:47,553,718.9,1271.9
2021-06-10 18:26:49,540,702.0,1242.0
2021-06-10 18:26:51,540,702.0,1242.0
2021-06-10 18:26:53,540,702.0,1242.0
2021-06-10 18:26:56,573,744.9,1317.9
2021-06-10 18:26:58,573,744.9,1317.9
2021-06-10 18:27:00,536,696.8,1232.8
2021-06-10 18:27:02,536,696.8,1232.8
2021-06-10 18:27:05,536,696.8,1232.8
2021-06-10 18:27:07,549,713.7,1262.7
2021-06-10 18:27:09,549,713.7,1262.7
2021-06-10 18:27:11,549,713.7,1262.7
2021-06-10 18:27:13,554,720.2,1274.2
2021-06-10 18:27:16,554,720.2,1274.2
2021-06-10 18:27:18,554,720.2,1274.2
2021-06-10 18:27:20,574,746.2,1320.2
2021-06-10 18:27:22,574,746.2,1320.2
2021-06-10 18:27:25,574,746.2,1320.2
2021-06-10 18:27:27,565,734.5,1299.5
2021-06-10 18:27:29,565,734.5,1299.5
2021-06-10 18:27:31,565,734.5,1299.5
2021-06-10 18:27:34,603,783.9,1386.9
2021-06-10 18:27:36,603,783.9,1386.9
2021-06-10 18:27:38,588,764.4,1352.4
2021-06-10 18:27:40,588,764.4,1352.4
2021-06-10 18:27:42,588,764.4,1352.4
2021-06-10 18:27:45,550,715.0,1265.0
2021-06-10 18:27:47,550,715.0,1265.0
2021-06-10 18:27:49,550,715.0,1265.0
2021-06-10 18:27:51,544,707.2,1251.2
2021-06-10 18:27:53,544,707.2,1251.2
2021-06-10 18:27:56,544,707.2,1251.2
2021-06-10 18:27:58,531,690.3,1221.3
2021-06-10 18:28:00,531,690.3,1221.3
2021-06-10 18:28:05,538,699.4,1237.4
2021-06-10 18:28:07,538,699.4,1237.4
2021-06-10 18:28:10,542,704.6,1246.6
2021-06-10 18:28:12,542,704.6,1246.6
2021-06-10 18:28:14,542,704.6,1246.6
2021-06-10 18:28:16,547,711.1,1258.1
2021-06-10 18:28:19,547,711.1,1258.1
2021-06-10 18:28:21,547,711.1,1258.1
2021-06-10 18:28:23,552,717.6,1269.6
2021-06-10 18:28:25,552,717.6,1269.6
2021-06-10 18:28:27,589,765.7,1354.7
2021-06-10 18:28:30,589,765.7,1354.7
2021-06-10 18:28:33,589,765.7,1354.7
2021-06-10 18:28:35,609,791.7,1400.7
2021-06-10 18:28:37,609,791.7,1400.7
2021-06-10 18:28:39,604,785.2,1389.2
2021-06-10 18:28:41,604,785.2,1389.2
2021-06-10 18:28:44,604,785.2,1389.2
2021-06-10 18:28:46,569,739.7,1308.7
2021-06-10 18:28:48,569,739.7,1308.7
2021-06-10 18:28:50,569,739.7,1308.7
2021-06-10 18:28:52,547,711.1,1258.1
2021-06-10 18:28:55,547,711.1,1258.1
2021-06-10 18:28:57,547,711.1,1258.1
2021-06-10 18:28:59,571,742.3,1313.3
2021-06-10 18:29:01,571,742.3,1313.3
2021-06-10 18:29:03,571,742.3,1313.3
2021-06-10 18:29:06,555,721.5,1276.5
2021-06-10 18:29:11,540,702.0,1242.0
2021-06-10 18:29:13,540,702.0,1242.0
2021-06-10 18:29:15,540,702.0,1242.0
2021-06-10 18:29:18,589,765.7,1354.7
2021-06-10 18:29:20,589,765.7,1354.7
2021-06-10 18:29:22,589,765.7,1354.7
2021-06-10 18:29:24,579,752.7,1331.7
2021-06-10 18:29:30,576,748.8,1324.8
2021-06-10 18:29:32,576,748.8,1324.8
2021-06-10 18:29:34,576,748.8,1324.8
2021-06-10 18:29:36,595,773.5,1368.5
2021-06-10 18:29:38,595,773.5,1368.5
2021-06-10 18:29:41,595,773.5,1368.5
2021-06-10 18:29:43,553,718.9,1271.9
2021-06-10 18:29:45,553,718.9,1271.9
2021-06-10 18:29:47,576,748.8,1324.8
2021-06-10 18:29:50,576,748.8,1324.8
2021-06-10 18:29:52,576,748.8,1324.8
2021-06-10 18:29:54,602,782.6,1384.6
2021-06-10 18:29:56,602,782.6,1384.6
2021-06-10 18:29:58,602,782.6,1384.6
2021-06-10 18:30:00,604,785.2,1389.2
2021-06-10 18:30:03,604,785.2,1389.2
2021-06-10 18:30:05,604,785.2,1389.2
2021-06-10 18:30:07,587,763.1,1350.1
2021-06-10 18:30:09,587,763.1,1350.1
2021-06-10 18:30:12,587,763.1,1350.1
2021-06-10 18:30:14,548,712.4,1260.4
2021-06-10 18:30:16,548,712.4,1260.4
2021-06-10 18:30:18,549,713.7,1262.7
2021-06-10 18:30:20,549,713.7,1262.7
2021-06-10 18:30:23,549,713.7,1262.7
2021-06-10 18:30:25,550,715.0,1265.0
2021-06-10 18:30:27,550,715.0,1265.0
2021-06-10 18:30:29,550,715.0,1265.0
2021-06-10 18:30:31,543,705.9,1248.9
2021-06-10 18:30:34,543,705.9,1248.9
2021-06-10 18:30:36,543,705.9,1248.9
2021-06-10 18:30:38,549,713.7,1262.7
2021-06-10 18:30:40,549,713.7,1262.7
2021-06-10 18:30:42,549,713.7,1262.7
2021-06-10 18:30:45,553,718.9,1271.9
2021-06-10 18:30:48,553,718.9,1271.9
2021-06-10 18:30:50,559,726.7,1285.7
2021-06-10 18:30:52,559,726.7,1285.7
2021-06-10 18:30:54,559,726.7,1285.7
2021-06-10 18:30:57,579,752.7,1331.7
2021-06-10 18:31:00,579,752.7,1331.7
2021-06-10 18:31:02,579,752.7,1331.7
2021-06-10 18:31:04,581,755.3,1336.3
2021-06-10 18:31:06,581,755.3,1336.3
2021-06-10 18:31:08,540,702.0,1242.0
2021-06-10 18:31:11,540,702.0,1242.0
2021-06-10 18:31:13,540,702.0,1242.0
2021-06-10 18:31:15,541,703.3,1244.3
2021-06-10 18:31:17,541,703.3,1244.3
2021-06-10 18:31:19,541,703.3,1244.3
2021-06-10 18:31:22,543,705.9,1248.9
2021-06-10 18:31:24,543,705.9,1248.9
2021-06-10 18:31:26,543,705.9,1248.9
2021-06-10 18:31:28,576,748.8,1324.8
2021-06-10 18:31:31,576,748.8,1324.8
2021-06-10 18:31:34,585,760.5,1345.5
2021-06-10 18:31:36,585,760.5,1345.5
2021-06-10 18:31:38,585,760.5,1345.5
2021-06-10 18:31:40,558,725.4,1283.4
2021-06-10 18:31:43,558,725.4,1283.4
2021-06-10 18:31:45,558,725.4,1283.4
2021-06-10 18:31:47,546,709.8,1255.8
2021-06-10 18:31:49,546,709.8,1255.8
2021-06-10 18:31:51,546,709.8,1255.8
2021-06-10 18:31:54,527,685.1,1212.1
2021-06-10 18:31:56,527,685.1,1212.1
2021-06-10 18:31:58,545,708.5,1253.5
2021-06-10 18:32:00,545,708.5,1253.5
2021-06-10 18:32:02,545,708.5,1253.5
2021-06-10 18:32:05,534,694.2,1228.2
2021-06-10 18:32:07,534,694.2,1228.2
2021-06-10 18:32:09,534,694.2,1228.2
2021-06-10 18:32:11,547,711.1,1258.1
2021-06-10 18:32:13,547,711.1,1258.1
2021-06-10 18:32:16,547,711.1,1258.1
2021-06-10 18:32:18,575,747.5,1322.5
2021-06-10 18:32:20,575,747.5,1322.5
2021-06-10 18:32:22,562,730.6,1292.6
2021-06-10 18:32:24,562,730.6,1292.6
2021-06-10 18:32:27,562,730.6,1292.6
2021-06-10 18:32:29,577,750.1,1327.1
2021-06-10 18:32:31,577,750.1,1327.1
2021-06-10 18:32:33,577,750.1,1327.1
2021-06-10 18:32:35,554,720.2,1274.2
2021-06-10 18:32:38,554,720.2,1274.2
2021-06-10 18:32:40,554,720.2,1274.2
2021-06-10 18:32:42,539,700.7,1239.7
2021-06-10 18:32:44,539,700.7,1239.7
2021-06-10 18:32:47,539,700.7,1239.7
2021-06-10 18:32:49,548,712.4,1260.4
2021-06-10 18:32:51,548,712.4,1260.4
2021-06-10 18:32:53,541,703.3,1244.3
2021-06-10 18:32:55,541,703.3,1244.3
2021-06-10 18:32:58,541,703.3,1244.3
2021-06-10 18:33:00,529,687.7,1216.7
2021-06-10 18:33:02,529,687.7,1216.7
2021-06-10 18:33:04,529,687.7,1216.7
2021-06-10 18:33:06,535,695.5,1230.5
2021-06-10 18:33:09,535,695.5,1230.5
2021-06-10 18:33:11,535,695.5,1230.5
2021-06-10 18:33:13,545,708.5,1253.5
2021-06-10 18:33:15,545,708.5,1253.5
2021-06-10 18:33:18,545,708.5,1253.5
2021-06-10 18:33:20,540,702.0,1242.0
2021-06-10 18:33:22,540,702.0,1242.0
2021-06-10 18:33:24,537,698.1,1235.1
2021-06-10 18:33:26,537,698.1,1235.1
2021-06-10 18:33:29,537,698.1,1235.1
2021-06-10 18:33:31,573,744.9,1317.9
2021-06-10 18:33:33,573,744.9,1317.9
2021-06-10 18:33:35,573,744.9,1317.9
2021-06-10 18:33:38,613,796.9,1409.9
2021-06-10 18:33:40,613,796.9,1409.9
2021-06-10 18:33:42,613,796.9,1409.9
2021-06-10 18:33:44,565,734.5,1299.5
2021-06-10 18:33:47,565,734.5,1299.5
